name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
xLNjneLdDFGQdsY,dHubnnYZmpVrFkD,loRdfIJsgdcagje,VinzJuaIeVPRUur,rEpOANTxxhIIlnl,kxTuRikyagyKRnl,BrkDzozGsowKqYu,Male,Male,Not important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Somewhat important,4,3,Somewhat important
djsIGVgiqqWJrtm,WBibHfGArSyWFke,bvSZMYCDtJNMnvB,GWPhyaMPEiiFzDA,gIfcgBumOqeVjmv,UGskIinPzIWXMfB,yRNHVyqmOzKdANj,Male,Female,Very important,Science & Engineering,Liberal Arts;Science & Engineering;Honors College;Fine Arts;Business,Somewhat important,1,1,Very important
rChFmqzdhVBeTBY,WrZVXzfOAduGkmN,drreHgAIxWaxtJP,OSWLApUvOKeRzhz,KNIBwMXmeJCSeSq,ZfOKCCXgjOpJdak,PSkYitTQKcMSaCY,Male,Male,Very important,Science & Engineering,Liberal Arts;Education;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,1,4,Very important
XyJXHOSwIRyCHCa,lMCMOKHMxwHweOM,IelNHktZljYtrro,KBbMhOunMEREGoh,mfgzVnwDghoKvtQ,JugIUTVqMmuDDmt,hNnmbnurkFuahhW,Female,Male;Female,Not important,Fine Arts,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Business;Communication,Not important,4,2,Somewhat important
UaAeaEnEpRGbSDs,KEfuWgGhiwABWEh,CcqKUZwfSPcPuOq,bdEOuAtmaJFonSQ,TOFhDABiUCDOLmi,YRhbdPXwBcDVMUv,YRZFxCAdhXyuZAT,Female,Male;Female,Somewhat important,Education,Education;Nursing & Health Sciences;Honors College,Not important,3,3,Not important
KPHRlQdeSEHuBUM,RRwFTzIQhVVLldD,YadqaHXhCPVWxRl,wdrHGEEHdOTzwmP,weDWNggUNHiCqCZ,ikXKPEuhBBrxxLi,QZmDSasZmVIRnzq,Female,Male,Very important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Somewhat important,3,1,Very important
uLtPWFYJqBJaJQU,rxnlysgzLOqhuBI,DCLLMrbeeTxXmsl,kNLonNGsGlkmEEO,PoHRKmVGpuOlPpZ,DPZsjVfDmsBeulk,tnvruQeNhgNFGne,Male,Male;Female,Somewhat important,Communication,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Not important,1,1,Somewhat important
iENADTTLkuMjCIQ,MXddUaAvMcitbtJ,JrHJTsdAejATyfz,JCObjRYCgkQCXNr,ypSAXLjwlrQEfzV,tfwRALuEIsNotJH,CtGOrjSdmbZlUpa,Male,Male;Female,Not important,Communication,Liberal Arts;Honors College;Business,Not important,4,2,Very important
DBWlRuvTUnFRhJo,tfoQJNeYFZYxlPN,eCRBwpZBdVUJMww,ykySdWHclGIKggZ,GiUjDrvozledRaL,wWLNXeneYMBDucS,DTvGIDHRheYtiFb,Male,Male;Female,Somewhat important,Fine Arts,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Somewhat important,4,3,Not important
WsrwYIiKbjkktmN,fvBvVQIxYZcSqfU,cgQTQenjqjmxARi,WnwNcfamqOAgzmq,JylnkWDKwhpXFlT,IwZkiLydmTADBon,BlkBsGYcxKfLRjl,Female,Male;Female,Not important,Liberal Arts,Science & Engineering,Somewhat important,2,3,Not important
UiaAPPwvKaBOeDj,auWaUCgMWSAHuVE,JJwzynSUlAAORkH,KgFhjjnLSDmNdRD,VFznoECyGppFiCR,BcbZeRLjqwUdTOv,MGiUczlUmkdRZGz,Male,Male;Female,Very important,Communication,Liberal Arts;Nursing & Health Sciences;Fine Arts;Business;Communication,Not important,3,2,Not important
PcGbfIGNpyDFyAa,YolAeHYUyFnAWsA,yEsmuopThiDmJNP,OkLdmNiIVpGAiEm,DZCZibmxjArnhOU,oqiTOAKsCCJpcjB,updqajPVnTPmSHR,Female,Male;Female,Somewhat important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Business;Communication,Not important,4,1,Not important
ayzvNqmOBoQUOYl,zlyypbzkMLHlEVk,isNeUPMrvqXSHCh,AlxofgquOnwjkeR,GRxeyOcqgiVxQSz,meBBLcWZdGdIJDv,ZzahKFLCTJsnJtt,Female,Male;Female,Not important,Fine Arts,Liberal Arts;Honors College;Fine Arts,Very important,4,3,Very important
vpVJvtoXIJztKFq,DvxDayzjywThdUi,AgOGifQFJbqeoro,BihLILifbWJzTgg,wmXpcZekiGvODla,kkgmqMxhHNWakQF,hGVpHHrakvsSNZa,Female,Male;Female,Very important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,1,4,Very important
uotbjbIEbkbfIDZ,KZumgCrVDwJWRxL,lObTibFboHmNARC,bfktjgiBEVkyOju,mYphRlpkZwcNAfW,NqSlEjnQxcIlqeE,WSuhpROlcqNvxot,Female,Female,Very important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Fine Arts;Business,Very important,2,3,Very important
yNOfdhTSddnWHUf,SGGRRqeQbEvdygx,yMhkNhbsWohSeLm,ErNBlDPpEvJbLke,jCZcHeUbYxUblUo,VOilEYCnGzWLmls,RzOmkABjAUXCbOS,Male,Female,Not important,Communication,Liberal Arts;Education;Fine Arts;Business,Somewhat important,3,3,Somewhat important
wQCRiqBmTrNMJoS,lSFbwRPHtnZDpgO,RvUEFmhvuWUuRuS,lvgSjUsyCaAQbYg,UmOyTgAtmyYyJpu,XWmJhCFprVToPnG,HrVjcvXhaWgEJeq,Female,Male;Female,Not important,Fine Arts,Nursing & Health Sciences;Honors College;Business,Not important,4,4,Very important
QhOLVHEcqvlcQdC,EgCxKnefYQAiSIg,ZXLBdmBxnPVEJik,OofxJgeloBCuYzJ,jwwuedbAwhPKJOk,lYYmwKjNRECauXy,TvDZRAdwObTbKaU,Female,Male;Female,Not important,Science & Engineering,Liberal Arts;Education;Science & Engineering;Honors College;Business;Communication,Very important,1,2,Not important
PKlUbSCeQRQOOfH,KpcxvgmaLEGpMUR,pdgknfPlSbrUmwl,JtmUFInYAPzZxnv,YuUtEALNYPSsDkw,KjPWGDCCdAPuQvi,NsqrsEFyGVkeGzu,Male,Male;Female,Very important,Education,Liberal Arts;Education;Business,Not important,4,3,Not important
