name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
kLUoqsXhYGoKpDf,SHKGMyUZdMNeENL,wpEqSTGOjBOWGRc,YvBqUQZxAJEEBdT,hPNIjCMvDuuhjEN,tcvXqFELftHaADV,XXzolpIEdXVwFFP,Female,Male;Female,Not important,Communication,Honors College;Fine Arts,Somewhat important,4,3,Very important
AiGKVYkjOVzhUwW,kCRNrrzbNidIKjn,wXDrnVoAoFnUjZw,cbqJmUtZnMtsMor,yQIimbluszHzRVt,mLDGaZyYuhaaNZC,fTUqNejabLqEwip,Female,Male;Female,Very important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,1,4,Somewhat important
eENEVgfWYlaxjBc,rlLQNJYSMDenEpd,skFQwtcuVGQSFAz,jmxphjJvzieNfHV,SNroGUcdbIbgTiv,oLtIiLPvJaHJItf,uoimcOYAmXaPmXj,Male,Female,Somewhat important,Education,Liberal Arts;Honors College;Fine Arts,Not important,2,4,Not important
vysxmVAzZBUlPdq,YHoYAOLOryRJhBi,dDCtYYmFDTCyHrY,qlBCPZiOFNevBwR,LsQItnsTwOLrpJq,zLgwmETgYwlcAqP,fhjlMxcuOWfGGJq,Male,Female,Somewhat important,Nursing & Health Sciences,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Business,Not important,1,2,Not important
xWsAtnwNPtysokR,KMsdqAkITGbrPvl,KIyWenvJeLffoUh,NnViygAInxdAAGo,XbMDxzJsjxpsRNY,LlgflhVbWUGeanz,IobAnGozOrWknol,Male,Female,Not important,Science & Engineering,Fine Arts,Very important,2,4,Somewhat important
uZMJWFTqYfsCQcG,wJbvCRiDEwERmSY,pCSIfpGKpvLpnAN,bKTiPEmWpUiUXqa,RAlpvUbjYxmrTAV,fNzGGSFrZckeNvY,qmFyyzEvKqUbNFW,Female,Male,Not important,Communication,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,1,1,Not important
zTTUOBrVMbwFxit,GxuIElYuUlGUomv,AWwmbnVJhRRqvfd,KqIwIWXwhOswOMT,qAUPXVuEyeoxwEA,RLsoqjrEQZJIRtA,udrUeDijenqxYuc,Male,Female,Not important,Fine Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,4,2,Not important
oSrpQHiaNyNNWMZ,AneqVaLmXWxeNiS,tdQzhsXVdqaxqQi,QrHjERgKohXSIlS,GwqVAEcFhUVzvXn,CcrEJbYLOrqejEG,EmHKyiDAvmUiiPz,Female,Male,Not important,Communication,Liberal Arts;Fine Arts;Communication,Somewhat important,3,4,Somewhat important
NxGVnMJnKUpwVqn,BaXkXQVSNlIpFuN,pcxkkRbxrpESSQr,IdYQFZStRjzcDjE,sJhxLYCijbOrcGl,UutldfnEdcHuwpY,yaEpAGpXEsInOwp,Female,Male,Not important,Fine Arts,Education;Nursing & Health Sciences;Communication,Very important,2,4,Not important
kFdRlsuToEvgYLp,JlAWQpVGAkCEkhq,hkzOozCxqpTPveM,vhqVKfElMtmuFTG,OVIvHQuHVCgaWuL,ieKBkcSrmapYZbv,thgpfoBckrVTqQK,Male,Male;Female,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Business,Somewhat important,3,2,Somewhat important
lQrsGyFPOXzFxiq,aiBUKQpmkkBzLYC,zuzwHQYjvlImpjB,AeHXnCbRUdrcFyk,wsQxsdfKwCxizht,hVPyFRcNUzMEBZB,fLNmaOlbRerPWyS,Female,Male,Somewhat important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business,Somewhat important,3,3,Somewhat important
OlFQsTwkFMiyGUD,mfRwrQZYVzALFEQ,zpgJXswzpHLVqoB,MFFXJohehhREGZh,mcFnnuBlDKFjPko,DfQddaxTEdXHTPa,ONDHYNCBgabulnO,Male,Male;Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business,Very important,1,1,Not important
eXOkgPfhZrvmLCP,txcylwGipIceleM,ZjKUQRsgqoGOATL,TMVoymixWlfKViz,NKGVuwYBcGAeTir,QcgHyeRYaQYJFfn,ZOXXjNFptzrpWrr,Male,Male;Female,Not important,Communication,Education;Business;Communication,Somewhat important,4,2,Not important
bfgWJWAeCgHDWPl,VFGfgKpooqCvFml,OOHyRHKQiTxszkw,zcIFztRrQeosZrj,DCjwvzAaZqHSYnd,qPyuwGjjOCtTmgw,UGjnDUwvMIxOTjz,Female,Male;Female,Somewhat important,Science & Engineering,Liberal Arts;Science & Engineering;Fine Arts;Business,Very important,1,1,Very important
XugosoCZdkOyyus,zqxrFXHNcxTPCcG,OnAbTQURlXslYWx,CHlnkjyWEbVAOHj,NPhLYAzpKLoKZLw,xUXxyOlYVlpHlss,AtaxbFDKpdQSYUx,Male,Male,Not important,Science & Engineering,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Fine Arts;Communication,Somewhat important,4,1,Somewhat important
VMABYjkwmoVmMhO,vaFGoEMZwJAOkxl,ehvvckYNZStjKhF,zqGEUhjAtiJIeJE,FlNLqoXpvQmsVjc,NkFllRKDWIxKAvo,yiYNzrkHAmcDRta,Male,Male;Female,Not important,Liberal Arts,Communication,Somewhat important,2,4,Not important
BGUdolSmPWnEJlz,ghkVwIIxLkcsSNC,nLjAHpnUnHwnLPj,lxdQPdkmmFqRksL,iYIgvNAwkGEoHPk,zsYfiprmdZMlzsQ,mWKLvXVmpWWBXBI,Female,Male;Female,Very important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business,Somewhat important,2,2,Not important
