name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
SedyfBXdwopVHbG,uFsvPhtfOZLCcAk,ORECupCIPnsucsN,bGqTgEachHscWGv,esMARqBeyRrSvou,WPSInTNfTMUKNFY,IprQoFOtNokZilk,Female,Female,Very important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Not important,4,1,Not important
kOqOARKfBQknUMe,xoYIgKYGyRzhOZx,ITEKTCPjGevwRnN,XhYBkZuWxrCcZxZ,ohoxKuQVPWGwiem,GidclChktgOVFAn,ndJJgPZRNdpgTFX,Male,Male,Not important,Education,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,2,4,Very important
tYDwHbFWEDJSbBn,ORjEmgJbLRisZiY,QEFZbbQYIpdrXtN,OWijmPDxdJjgcZI,fVoqsAXlkRortbd,EKCzzNyXdJfJACr,cULEKbXBnHSjoIY,Female,Male;Female,Somewhat important,Nursing & Health Sciences,Science & Engineering,Very important,2,4,Very important
JLBHwKwgoBpwSbB,HSZllulfHhMiVWE,zFmVAqZXbgSEXbm,PhbPyIRlvlIglCB,RCthhqXvwlDldAW,xlRAONfljTLLwLr,UjZosAKVjbPnbKG,Male,Female,Not important,Liberal Arts,Liberal Arts,Very important,2,3,Not important
jgpkAqzZjiLMKDK,kAfmtCCBcSSYCdC,oGYkfskvZdxFpNz,gggXkClmFAQLJCo,ugfyrAatJnwhGCK,MTiPdpUZjJNnnmd,pcpWTJYxAtofnMt,Female,Female,Not important,Communication,Science & Engineering;Fine Arts,Not important,4,3,Somewhat important
hbOtfTyCFqWOkty,NulYcvFUzAphXUa,xJcwXqDcVZKqyow,uCrNREtilhfzFLT,BTbRaqwbRUmrooL,UEHItDbgCuCIMna,aNpMLQZYtXsNEuX,Male,Female,Not important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,1,2,Very important
TsOaFzgzIUAGGqK,iLseKyDlPvNfGut,yGAstVtnVYlSHjR,fWajcSZDpWpnUkx,NLpcOQuoACydnoY,tSouHUiKVBafrgY,KeYKSbFskDsXncd,Male,Female,Not important,Education,Honors College,Somewhat important,2,4,Not important
cqOibHUnJRoJjFJ,GNTZMMZvIGouNQS,DNHYSUnHrhYoLWm,qtDrYcwwpqaGnYY,HPsCcFsHjGMPdeB,GNXffBMODAacWXJ,sayoLXlZFuUrYTH,Male,Female,Very important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,2,2,Very important
QOInYcCtNYlZMDh,RdQbQuexBRjBZib,WDSWvquuQXKgwNW,sekMqtjkdshYCPu,AulRLRDPVcIflLX,eTVlSJLfJGjYIeK,uACiIaTrThdpyQy,Female,Female,Not important,Fine Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Somewhat important,4,4,Not important
uHYtOChQOEwJkoT,jDpFkjamxhmDrcV,mLVqtdxwfwuRRwD,ebjUGquSMbQigLN,aZxPzAwpjrAEDKW,pFxsjyEqmBLLBkd,fccyWjJGaQYanoC,Female,Male;Female,Somewhat important,Liberal Arts,Nursing & Health Sciences;Honors College;Fine Arts;Communication,Very important,3,2,Somewhat important
