name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
WRrJHigEEcFKnxZ,XKggtBfeosPYYXb,oyuCiNcPMCFFbfi,mPlLsWLfJFPJoNC,tLJpwCYkiwfYqWR,yfeZUJglbyZKVMu,vYTJyxMfbvybrvK,Female,Male;Female,Somewhat important,Nursing & Health Sciences,Communication,Not important,4,2,Somewhat important
udgzaXSfbfuqfhA,rlyssApshYeXxRg,eHDcxVtDOBBGvoz,pjXDEqkJvcEoJXH,vLBwxUaAYGfGcqd,pabukfhxWnEXcZc,djPFPxVoxgJziDc,Female,Female,Not important,Science & Engineering,Liberal Arts;Nursing & Health Sciences;Honors College;Business;Communication,Very important,4,2,Somewhat important
flLIpdvuYyuuyKT,XsRotoFgZqotnxp,QjfCIIxIsfawOFv,oGfyrFgJjqdhZST,aWxYffUWKxJyClH,lSgPCmgjageUZXa,ycmuYtaIvDoutcO,Male,Male;Female,Very important,Science & Engineering,Business,Somewhat important,1,2,Very important
UaXKjHkndrxsViq,jyZNztDgNkTrgpF,qqrqTUQGLgrBLKq,RMwzqUNaDZDKUUW,LrNUdCZykhYWOzE,OExOYQsddDRZWbp,GdivAjwLIMtodRa,Male,Male;Female,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Fine Arts;Communication,Not important,1,1,Not important
OQIAlvNEiIEjGvR,FYXYmOwuYIspEOF,NCSnnmEBziSfsKX,UYyiUHcubVpoJhf,rdTcoahGXORNbNX,TmvmstqDGiwXRVJ,GazxcdyADgYvwiM,Male,Male;Female,Somewhat important,Nursing & Health Sciences,Liberal Arts;Nursing & Health Sciences;Honors College,Not important,1,2,Somewhat important
EqCxJiIVfaLpLKG,mMykvIiiZOvmSQs,mkcKeMYqhqvbzKE,HYtfuVMmyhJAHna,UrOTPKekAaekniI,FErEgcmWpkRfuCm,JEEeVJFIPLnnJKD,Male,Male;Female,Somewhat important,Education,Liberal Arts;Nursing & Health Sciences;Honors College;Business;Communication,Somewhat important,3,4,Somewhat important
LIizYsFIduCCCpk,IXIhXeiGnbCRIMC,HaijuckHcUUCBGP,IsWloTbSwoiEVwB,ePNxWQBUQQPasxJ,GmqyeeGsfwLUIFx,tTdvMqmSzQZvcFQ,Male,Female,Very important,Fine Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,3,4,Not important
lqdQkBeHVvALdbC,ptyPhUmwTFyIODh,mpwfUgbjNGoqPVL,tCQMDMceIIMYIan,hIAibugJNZLSstq,EcVUiqaBzJXBSxi,YkzhBgEZuTKOhfO,Male,Male,Somewhat important,Communication,Liberal Arts;Education;Science & Engineering;Fine Arts;Business;Communication,Very important,4,2,Very important
hhHbrizCdVOYBdd,MHFTdkYnDLVFGXH,uRAllfhIFJZFaFF,YrtFLRpwuWqVXXs,cZJZqQHNaOewEUk,ASAMgQUzBcAbBHZ,EmsGktUKrZfsQvh,Male,Male,Not important,Business,Education,Very important,2,4,Somewhat important
QjhywIkkhYgVIbL,xVwDdAjvZKUNYhB,QrkAnAQLFyEmdoS,hCnJkpduVqKKwDH,xtnDyzjuSVNEPqS,mBlHYlkoTGtDdZy,mGbcvhvfUyAgmBa,Female,Male;Female,Very important,Business,Honors College;Fine Arts;Communication,Very important,3,4,Very important
WasEfbrQqIAxBVt,nJlzHckptcraUtt,UgHvfdvnDCcZXNN,BqACPbkoZWgPpub,TrdWzMgQHeOSTNp,yoNxmycWaQXlSbb,xJRQGnUpMwFRjFj,Male,Male;Female,Somewhat important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business,Very important,3,3,Not important
SKzxJsMNGnalNKy,sMdGCZsaKtovdIK,QSwSCYqVDCqPcHC,aBbpyIlbvYgNomE,WDHSIUdlgFTiqXa,OzTBmvEStmHjsPy,RaiTxkizELjbdpF,Male,Female,Not important,Honors College,Liberal Arts;Education;Nursing & Health Sciences,Somewhat important,3,2,Not important
fXNfgekuGrDHByd,mPpMunwniGTYRPo,LPQyVKCJeGTpHMz,PvwFgbWAsyVwaQg,biLdIeZXIhGZpHB,HInqIHWyxGSuduK,jKSpCbKrNYhyAwG,Male,Male;Female,Somewhat important,Nursing & Health Sciences,Education;Science & Engineering;Communication,Somewhat important,4,3,Not important
TjJYOwXndfcIqyZ,PYkxfMEdcaWEYhf,xNSeZNRHlZTkSSR,VztBNzcAoaJyxep,zRDlvrkZrWLOXEl,fJVAhIvcXNUVimR,EfcOzNtDPBMkuJq,Female,Male,Somewhat important,Nursing & Health Sciences,Liberal Arts,Somewhat important,2,4,Not important
LJIYtpIEHrrhNBN,svHZYDliUTWbdgK,xmgUWveYzPhQeIc,bYAirRCjZqgDHjU,iOSzWkFxAcKnMss,IwuQWQhGDtnQQld,gYcSivBxPmaTEkJ,Female,Female,Not important,Liberal Arts,Liberal Arts;Education;Business,Very important,2,1,Somewhat important
AJVkRgvoSCxjhPl,wEDzVUUOPISwqDb,nVwIhYqAiGmcpHj,rwpDQKzJIfCEVAn,HFGMRAbRaFdnJzr,nowoVsZfSmIQSjL,tZawYKQUSAFxWmp,Female,Male;Female,Somewhat important,Business,Honors College,Somewhat important,2,4,Not important
fCiLETvlOjJdVCw,eJHuLQOqHUcssab,JZvivuSsbnFvUDH,HXIdeJSQaDQfFYF,NxdLtCKIqxeOsHZ,hJvjIuZeUcFOVyI,SlRGStIiAYIICME,Male,Male;Female,Somewhat important,Honors College,Science & Engineering,Very important,1,2,Very important
QvsOyylTXuVyUQn,mascaGRdNefkSAf,QiTTWZiQPUwJpGe,iURsysziqVsCbab,WEzwqaZRQbaxBiU,YyaeHyiyXrISyPV,oscHDWICAewvGrJ,Female,Female,Very important,Communication,Nursing & Health Sciences;Honors College;Fine Arts;Communication,Somewhat important,3,1,Not important
ZIcdBDmqPuqPQKc,AAXmEicsLaNrJwh,bawPJNILSgYjWqt,mZFwjjPkwUfQCDi,GkfTHpIplUVGThB,FXInifJfucVboBX,eOuqqQxDBOLrVPT,Female,Male,Very important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business;Communication,Not important,1,4,Not important
CqAgJkIhYbEKYHn,NyQUuHyCwbtvPnj,ZyRYzPIopMxEIVi,HlSVRYJWDWVFWTg,lAQYTKsuOPrwtcX,YkwCBIWtNihBjeg,MbJSjmjvIVcwlPO,Female,Female,Somewhat important,Honors College,Nursing & Health Sciences;Science & Engineering;Business;Communication,Not important,4,1,Not important
lQBXpILRlErotov,BLHGutVPyBCtzJn,KHQYneHRHtMuXnJ,yaazIXQhMYMPnZa,fAoGvdVQvRTnSEh,bOCAYpIZsaFJQUu,VckEGDsASAMrptr,Female,Male;Female,Very important,Fine Arts,Education;Nursing & Health Sciences;Business;Communication,Very important,4,2,Somewhat important
NOBldhNplzFVfGK,MBvupFfmWvJBasa,EtrhOgloFXkCXFI,uMnavfKrHqApotg,DiIgtfHOIuNbKWv,wDIgvKuTXGcXZWx,dtLFGGpPVEpoNtz,Male,Female,Somewhat important,Business,Communication,Somewhat important,2,3,Somewhat important
yLTgFfLplnHxXSb,iLtGvyCiXlchrOz,moftWzQrwLkfQpt,vYkCuquINPuaFeG,szDbaXEjjPiNKgb,RCfUAFnkpFIczbW,LLMHznwCuZUaBwU,Female,Male;Female,Very important,Education,Liberal Arts,Very important,2,1,Somewhat important
HaRkoEkbGfjVosF,qQrkRMFyDjcWGUi,EsTRfZPDJqKUQDD,oqFVukKfIyBbYXV,LQmwBQyqBdXWIep,prvmqAZaiqrcVZH,qwhwUAhkGVoXmdH,Male,Male;Female,Somewhat important,Business,Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Somewhat important,3,4,Very important
zkLLLwhmgrLWlTq,QlxIlrceSobGhUe,YtocQSwBQkAjPhE,YPQqKicFSzjRRCd,aMMRDxVGvLuVlTM,giBsvuVgkoThVHz,WCQmCsYSRbwddps,Male,Male,Somewhat important,Nursing & Health Sciences,Liberal Arts;Science & Engineering;Honors College,Not important,3,2,Somewhat important
MIwaZefHkgABLaN,oGTamUdgbnHlHwU,xdZlvrCZhqXcSkh,OWdldEIkjWABTEU,eqvhTMDgghbRZRW,nwcgtREKqmiJhSl,LCTJUhfjBHzpnJH,Male,Female,Somewhat important,Business,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,3,2,Not important
hyECNlwdeESSjxL,yWOXmeYyxREmNtA,wFqDUlAedmtmrQe,kXRjIEobEbMtesZ,kZGKTGKomoBatUx,EUFCNjTzvYFOtYf,bhgnvNbGPcJCxlk,Male,Female,Very important,Fine Arts,Education;Science & Engineering;Fine Arts;Business,Very important,4,4,Somewhat important
nopWqPZcWwDYpXH,DICFkpHPvDjgpJh,lRnXejgNugByHCW,TZKZqmrWCXnerlg,qnPwaKCeJXGUnKk,HHPsmuWksOkJbmA,PrtLIrxnPKajdtp,Male,Male,Not important,Communication,Liberal Arts;Science & Engineering,Somewhat important,3,1,Not important
McogwrejOfZziwl,XqSjNdbzEWzKDAO,EkRznqNNgYPZRjI,YCHSCEsEQnBSmXE,FohbcpdjnqiYCPT,itxGIhtvVNTuSvQ,CWQorZcxyIMnGiN,Male,Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Communication,Somewhat important,1,3,Somewhat important
DyvKbpkWcSLBHws,VRvyvFrTLwDcBkF,CcceKjDfgYfdYgF,eqHmykgDrPDkCVp,LlEDSTRAJAiTrkO,MDehBiLPxMZVPjX,ldwuvSrMmAZdNmh,Female,Male;Female,Not important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Not important,4,2,Somewhat important
fXvAEDVtfKlLboP,zCqZXYMGnBpVNbv,PBvYflVBGutUIPj,VskkYQppldrJtgO,IHowEpmwsZVedhN,OhYOUvAtcdkwIKr,BXsdUZZTlNrVrzF,Male,Male,Somewhat important,Liberal Arts,Liberal Arts;Nursing & Health Sciences;Fine Arts,Somewhat important,4,2,Not important
HEZkdujkhKRldbW,abdkRLitGIxZZHR,tOMHfhkgcgWvqwx,zwgFViVLtoJhovm,ABuepbYHUzchWYH,PcJmzKMoRmiurDt,ttArHAKIlOSwLSP,Male,Male;Female,Somewhat important,Science & Engineering,Fine Arts;Communication,Somewhat important,3,3,Not important
SZbpKQfasWKxZti,EwXiIcfigWgEmhJ,HCPfqQJZJxaEjlJ,yMOkVRHOaaNayef,zzQEjoDWotcbgYu,sVcnpBJmGKLQjDk,qAoFQeWFsAUBsrn,Female,Male,Not important,Fine Arts,Honors College;Business,Somewhat important,3,2,Not important
WldqHxIXhIDqXqR,OMGmstaulbfAnTE,PSnCqxatYPdNAPG,GLmEHSzFufNPNDg,bYtibBXLEdLQvmr,zbybfzFeNIbBsht,rENmfNOOsBEoWGk,Male,Female,Not important,Business,Science & Engineering,Very important,1,4,Somewhat important
AkAjqpsuYlOPJDn,mcrbCaOfwvTJkZx,AquxjajTwZwkWOq,tyFKmTQlquyzTbx,yKYniVgFCaMWRwn,bfpRazSVVzjGfSR,loUbJegZYcRCIvv,Male,Male,Somewhat important,Honors College,Liberal Arts;Education;Fine Arts;Business,Not important,3,3,Not important
OHxtubUDqBcCXfk,oRbEqEpldTbVdOA,LftMrDzDkaPakrc,BKyVVuwKkECdbQF,vqThsxECkoJUWiP,ZdUcmICPgffdhuz,mzTGMOXEeOWSuTB,Female,Male;Female,Very important,Liberal Arts,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business,Very important,4,1,Not important
XeNREXvKuUzRpzQ,jMocKCBTwGkqZgy,eQVBKUDyGKJbodG,yxmoeGXdDIMRKGh,YliIfQnjJdoiill,bmMRuVqaQtmadiY,vNRJUJmfTLXnxYz,Female,Female,Not important,Liberal Arts,Education;Fine Arts,Not important,4,1,Very important
RIKaSdasgwItQfH,SHUgTxwEUQYxalJ,btZYBMCnWOYjpgm,JhHAcJbuZAcjxoL,BZFKVtyQOvXhrMi,mqeaATCwDnjlxJc,rsprGpGmDHggzWd,Female,Male,Not important,Business,Education;Nursing & Health Sciences;Fine Arts;Business;Communication,Very important,3,1,Very important
iAdtiGaeffGPNQT,wbuBNlKlDsCDuWo,JkfldrEVdjkFdBc,EUQmBHImrFtNTgS,iLBmOYDUumvRMMi,ykebYpewfWDHqmn,BAcILdrpbGlgzFQ,Female,Male;Female,Not important,Nursing & Health Sciences,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,4,1,Not important
