name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
dynRvgwUHBQggNB,FKwCAvCubLJVxRh,TMtOdIFhMhHfIoh,EbWytzPosVXgddT,IlActLCVhePRvDA,KFAgzfdEaWrlSZT,gBzxAwDovAvxaLm,Male,Male;Female,Very important,Business,Liberal Arts;Education;Science & Engineering;Fine Arts;Business;Communication,Somewhat important,1,2,Not important
LCPongALwjBSSXv,tXdXcbKXZotgmzd,qTnAWTuPGTkpNpO,xkzTTCNgDFTAbeB,FSiSHiqcSAEeJKT,AselfWFoaAxQOLg,pptqdsIujQRBRbV,Male,Male;Female,Somewhat important,Science & Engineering,Liberal Arts,Very important,2,4,Somewhat important
IPZxgpPYFkTuDwV,HlMkaiTNczWTuee,VdnaSBflulhLtGa,OcRssLidstvgUHf,smIQmyXSgywoDeD,gZTKmoYoLkaLoCe,wwKmGYPZGnITuLk,Female,Male;Female,Very important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,3,2,Very important
TrAUwZTBSxAcPsb,ApExIqglSXWtyxl,kulrNmDQkqyBmTQ,fWOBmWvFSfYTIrj,daCNNJMeBFivXiM,AvOclTsUUSGQfDf,EzcToRqioAScVoh,Male,Male;Female,Very important,Fine Arts,Science & Engineering,Somewhat important,1,1,Not important
GdjklOhqZroScUS,oHIjsWuqijwbgPA,sEPUbpBtzkifBEm,JPGabmVwNNHuhKP,mPCJOYMjmfdlWuA,nVJBKMqdTAmnGWY,LWUdNwsLYISrkYq,Male,Male;Female,Not important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Not important,2,4,Somewhat important
duILEHpNNGPvwPq,zulqxJrqEkUoiIe,kGefaOHmXduRhMl,jQeIJovbkpmQhMK,TRYFAwzLvDLRcni,KaozSmJJjFGTqgt,pIVPxTeOYsUqIfX,Male,Male;Female,Very important,Honors College,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Business,Somewhat important,2,1,Not important
OPELCelerJtkBMn,SudNSUGdcNmNeUy,xKRFnCADixPCGMx,bMQYScAXhsWjXCm,MgkWGZeWIWXxmen,QAhDMeDbCFLIGsY,lsBrFJuuTvKRbtv,Male,Female,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business,Very important,4,4,Not important
xFMVGHvgoqCzKeZ,OAmRKArplsScfvs,iHjxtxPiuzMoxfA,bwJLGtCFMsMVEQi,ViZSaFvfbVYdGEK,TkjkUHgLMzkdJVZ,BjszqbtDFRmpbYn,Male,Male;Female,Somewhat important,Fine Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business,Not important,2,2,Very important
uxwxYBeiLOZxizf,KbwRkjsuyQNRJVG,CZNEjoCfEGZuLhS,cDwxRtuMPsLgLzF,XooiVhEAkrqxmxa,dGAyGPoaCRkMBvY,VvJUnMIszjQEhPl,Female,Male;Female,Very important,Honors College,Education;Nursing & Health Sciences;Science & Engineering;Communication,Very important,1,4,Very important
OwmogaouqHmEHvP,kEqupXdQLCBhulX,twAzRLdDjHBCuCE,icRrDIICsVZMOEl,bpiawnaraRNaPma,izUuNLrzczKUaLj,VSLmpYkBuhXOAhx,Female,Female,Very important,Education,Nursing & Health Sciences;Science & Engineering;Honors College;Communication,Very important,4,1,Very important
KuBfDLEPFgFYNvv,owWmsLLzIGmzwqw,nyJCVmafQGIhxji,iXxMmEiqAPNPLmO,GLOhwzEhNoFxqEX,DrJwtEmkhKaqyyu,nevQOkNkigUOujw,Male,Female,Very important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,3,3,Somewhat important
NIUavfQfBXoikQR,ujfcZKfkBYysZjH,WiyGfUjXwMQzJmM,sUxALVgWSEtTDTQ,zrfLmTDwwNjcJip,PPyMpVAhxspNlpo,dhMOAODvaPOAAji,Female,Male;Female,Somewhat important,Communication,Liberal Arts;Education;Science & Engineering;Business,Somewhat important,1,3,Somewhat important
EiHXzfonlWGCSCz,pKRYWgaopRPDyic,EaDfxqCSuQeTSSX,FYiVCGfOFdAtLsB,hghPayXaHIldWWU,NwrIgTVsRFXIUsO,ylnSkqixdaNCTpg,Female,Male;Female,Somewhat important,Honors College,Liberal Arts,Somewhat important,2,4,Not important
vNttTxCaZQfRZVk,jRlLiLFvKqUAcRU,OfhvRcjXWGqhyYL,nHMymRPvebHXdfs,kpmJespKrKkRGyh,avOmOWrhvgPqrBM,wWVniezNNVRgGpT,Male,Female,Not important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,3,4,Somewhat important
SUKagwufsSjmDJV,LkyuucGMBElbNYS,hiIeIXqiyjqJMzp,FFQMSqkoyJtVmSp,bobnECjOJMqTfjx,FaBuZZIZRQgbtmO,zFlQgDZnedIGnWT,Male,Male,Not important,Liberal Arts,Education;Business,Not important,4,4,Not important
eOjomwROxBxBRLI,PpSOiHhwlXNbsnq,mUChTqYSGchwgIF,hOWKIYEtUXVrmME,YLkpsWefIxKwVcI,KssDSSdWndUtAoj,CEIsGaKqYsKKCEy,Male,Male;Female,Somewhat important,Liberal Arts,Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Communication,Somewhat important,3,1,Somewhat important
FfaoJfByzRAFmsE,TkpLQNuWCOKtmhp,yGPcsMInbPIwGfz,GTauzAzzrAzNkmi,RzQLYNaVzrAgCwc,urycTxoUJlTOyPz,fomWyrtLvhkTJNd,Female,Female,Very important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Business,Somewhat important,3,2,Very important
