name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
vnJIFTWSRKoqaQL,ivOoTfHfTjAROrk,PbsyaqxziLDJISA,DNBlDGxJfGNmXdZ,nJmrGqvhfdETIJn,fZqYLqOSkAZdCYV,LecLmyFsAplbpgS,Female,Male;Female,Very important,Fine Arts,Liberal Arts;Fine Arts,Very important,2,2,Somewhat important
acnVwRuAxwyVtaD,hYDKJwTXmvyGcdE,KSTvnBZSmEBEAJa,nJfEUqFTOVkwJJW,eYicOzNRcRDsXLw,ibguGhcmzuQdvHl,cARnWrGfSDXTCUy,Male,Male;Female,Somewhat important,Honors College,Honors College,Very important,1,3,Somewhat important
lLpAZRGGMnXIeuz,zslQCyAXgUytMjt,GzwRJxFlsMdpIbm,EjboXflVHcSRoRS,XdHwotFqwomDTyv,ftEUgJrHuovqOQj,WqIACoeypUQhbdy,Female,Male;Female,Somewhat important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Very important,3,2,Very important
lDOGYYdVVAqzEVi,EwYEbwRpyvgkyTu,WumMxrcvTNJkuuj,cdINScApJHXMUXk,RQWfPISaxFHUVYp,qFnclGeKMnEeSBF,sGilsIhyfouAPxE,Male,Female,Somewhat important,Business,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,3,1,Not important
MSvSwqQjUSPYESw,rIIwFoAzsStLNFd,wPtRdNkKOBkztyb,rdsmwdWsnPABacm,ESnuUMrYQgaWokR,JOwOFSKuKjINBkx,cFNsHVxWuvkBYEH,Female,Male;Female,Not important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business,Somewhat important,4,4,Not important
SKPEQHkXKMEYqQr,fTFqDGztOHxqsnn,xPCVGFppbuBGzeI,lQubVdYWjHhjizE,YWFNZXfykZbrmqo,lHiaRloGAbJszxf,hWJoqvqscjHXiZG,Male,Male;Female,Somewhat important,Honors College,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Fine Arts;Communication,Somewhat important,2,3,Not important
abJqBeQPfMdixFt,KeTIKLdyrkZLZJm,ezOcjLjYBYrBUTl,dqoKXDCecvOzZln,clcvNnIBYjQssMu,GQJmwZkVTGJxPrV,kntUNENDjWEVJrK,Male,Female,Somewhat important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Fine Arts;Business,Not important,2,2,Somewhat important
BBbaEBsWOliNpAE,dNBjQnKcYSOCEZE,NAkCQumrHxstqGS,bWqykQCETYunvJh,AKvOXCOzGapiDmd,KgkoLwkBFgQDhSF,xaPQGxCiqpOtspE,Female,Female,Somewhat important,Communication,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Communication,Very important,1,1,Very important
sITiZQXfujAyhoX,LMjwkflWViIqDbM,BsvfrwwTxnwkDhS,WNtGsTCjcBjlSgw,CGXSfKvWEMbtVSj,BoqZgMSrORzSLcE,neRnHMHSyqMmxff,Male,Female,Somewhat important,Liberal Arts,Education;Science & Engineering;Fine Arts;Communication,Very important,4,2,Somewhat important
vFZrkgmZBxzgGyO,SkrYgHZGkgZYMKt,cQDEUjVPlnVUBWQ,fqKHacrrNzUldMb,CUkhjWQOiXNCxeC,UbRgfnJQuYvCkTE,sGKyabWssjcOciW,Female,Male;Female,Somewhat important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Somewhat important,1,1,Not important
sbODJfKxXTXOqUv,aDJFZZuiVrQjjZt,KxZxgLnkQJMHlDc,EwNdinwYFPCgPFX,HuyqTsSBGmxwwFm,RcjuWPXrMggEHyN,pyUbhiPnBBuJzOW,Male,Male;Female,Very important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,1,4,Not important
QONfXTbkuNPzEJB,uRMjFlBRqtxdslV,MKgjTaYBEedwylF,HCPWMXpebkvkAwH,RKwkCSImrYddtjD,WOIekQGcdKkpmDD,bjDQYvBggTOnrsL,Female,Female,Somewhat important,Liberal Arts,Education;Science & Engineering,Not important,4,4,Very important
RaIphdLuZdhzIUn,XtdYYdEjyzcadbL,IrXnDfRBcFsQpxz,SvxbcTydpMNsMCu,ODEAEsyRXwcYxLP,XqzHptYcIpPFdtk,fKxzqXSiglyMHlD,Female,Female,Somewhat important,Honors College,Science & Engineering;Fine Arts;Business;Communication,Somewhat important,3,4,Very important
ozyGwSPwINbzKKu,VLNpBvjbqZhRqZA,jENTntAudCFLjLX,TwEwMLoGlLkAJkn,wxHOljdKBSBrnGS,BewgjVyRzLckTKS,fcpwKWsfDelvoVw,Female,Male;Female,Somewhat important,Honors College,Liberal Arts,Somewhat important,3,4,Very important
yIHaNvXzcpcCkhP,fyJGnxpjIcuLyQH,EgFTVXTRgvHZRjB,yCmWGxWZWNidLOt,LlHsMsoCFBeimGC,DEANYYZnCMbHmGS,CkNlSANUaTGKNQF,Male,Male,Not important,Education,Liberal Arts,Very important,3,1,Very important
cPUHhkizcIcWbkr,vnZWrobjltfnGlS,nneXTzadnzbmqqG,JNRprwXWeCWvBKi,PXYdNXpaxmxOeFs,JmvKUEStpNTAqfh,iVIrWzDMfRsfTnN,Male,Male;Female,Not important,Nursing & Health Sciences,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College,Not important,1,4,Very important
DZCGcOTnlTHLMjQ,HuYVqVoJoYKHfPa,kpHyMSVcIRHhRcF,OmGdCWClhmjcJPd,ROhUcuztlDkZETr,QZjmernRYCvYGfq,RoIlvJzSjjDaHMV,Male,Male,Not important,Honors College,Education;Science & Engineering;Honors College;Fine Arts,Somewhat important,3,2,Very important
CFUaDpcmmqViMwt,BilBjFhpWmkGtVQ,wOPFDtGiVEoglJo,uMqdQAGDpjJmIbQ,mmadAgRbZlsfgMw,FmTmNRYrAxUVIsy,AJILueAeXSrcSyw,Male,Male,Somewhat important,Liberal Arts,Science & Engineering;Fine Arts;Business,Very important,1,4,Not important
zbERhTndlHggfgB,zfcVWKZOTPhctSP,DVHAPQEPKkEXFme,ImIFqDVjRqrsjPR,wBugGnfNWbADDyj,oAtIDaBqMsJGpds,GjAsEWoqWZwNYYb,Female,Male;Female,Somewhat important,Honors College,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business,Somewhat important,2,4,Not important
