name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
hDZVqsHKisoJUiQ,HSploUBvqnMHISd,roCxeoDsXgrtwYW,MwYjJaunqMyZtxw,tfUdclbOdTDMDCn,OmNKDnRcuxqcOyn,hAyWnHTvwpMQBIh,Male,Male;Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Somewhat important,4,3,Very important
PWGJSEQbOqrDyNB,vKNBdrnNOFnEsXy,CfmxUJiDmIXzZwp,mHrSyrVuvOCyYSB,EJKFEtAoNXRqFkJ,aboriReuLjsmYel,BPjykcWfFHNzdRw,Female,Male;Female,Not important,Nursing & Health Sciences,Education;Nursing & Health Sciences;Honors College;Business,Very important,2,4,Very important
WEdjcKqfHblTrYJ,XiMwmRtZTcNrNTd,qHAEsETizGVRfzw,erfCjcIsJTPWrzr,NxEwXxWdVgaXfni,VnBWXgPsKuGABJA,wLrQDNuJwbfzNwZ,Male,Male,Very important,Fine Arts,Science & Engineering;Business;Communication,Somewhat important,2,3,Not important
cAVqsKsOwQmzqHs,bejjylMKNGkQnPw,IIdQsoxRIPVLOom,BFlCgCjmMXXVspG,QXDinQGDKrBMyQE,xqcgLIeJwKCKKNg,DxOpXCmscQiyiCs,Male,Male,Not important,Fine Arts,Honors College,Somewhat important,2,1,Very important
SZcTZXSWcPOvVnl,ZLzwxDRwCzvnhVz,qKXadUTQfdNMKiP,zocFccaXUxawWLC,cxNNEiLSKJVGjrY,uIRMGWarIUDMfpC,ZQkBpJXUGkDOcvS,Female,Female,Somewhat important,Liberal Arts,Education;Nursing & Health Sciences;Fine Arts,Very important,4,1,Not important
smHLiFbEclgwyRE,izSQbAYNanxVEuX,WRtcGxyKABZQlkq,aROFITlCuQHfcgQ,wYIdxolQyWABcIS,HXzDGKOyzKGmKKZ,BALPBFrokkovOOi,Female,Female,Somewhat important,Education,Liberal Arts;Education;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,3,4,Very important
RQYbLZOadSYFUSW,TNZJXLuxYMebUXs,bdgIQoUMOxQBLQI,mZBzLWCQlAsIzTT,FZlCVzpNwVIakAr,SJCjYqXvwDfhEvD,IUGDSSrLJbBHPfV,Female,Female,Very important,Communication,Fine Arts,Somewhat important,2,3,Very important
QWgAZrEXmjurpuz,MiCbpAPUUbSeLOv,IOYYEdKxqrSnrIn,csYmxMElHbsYsQY,JwIgLPhzLlgenaE,MmTWiGfemxucLnz,TRUGCSFGIAmmdSn,Female,Male,Very important,Fine Arts,Education;Fine Arts;Business,Not important,3,4,Somewhat important
KWGtedaTWYFyoLq,mLMyhLeSFZdDNbf,OCQQiluFMRRfrNc,XUDMIVKXHwMBmLh,vsTzhNMqOcQFWeo,uAdHDPVSFCJBUAS,gUxecdVAPFPBjpT,Male,Male;Female,Somewhat important,Fine Arts,Liberal Arts;Nursing & Health Sciences;Science & Engineering,Somewhat important,2,1,Not important
SxmeCpApSCmthDL,RFVncGkEMTfIIpb,rrLLyGrNBQnYluL,FwKOrxPQQdXEgrA,kRmzsWMbXjQaoea,kCuMPnnyJEIIoyv,iohnwcaEfyTkxmv,Female,Male;Female,Very important,Fine Arts,Education;Nursing & Health Sciences;Honors College;Business;Communication,Somewhat important,2,4,Not important
pPwOELmLQhgWbua,dizvYLVRdgblQBC,FRwVLHeJhenewvW,XyLKAJFYOqlFCbJ,LHqgfaVvKIoCDxq,PBTSforrcolARUn,mhIytKNQeCSXOon,Female,Male,Not important,Education,Liberal Arts;Honors College,Somewhat important,1,1,Somewhat important
sFZcDLoGlVvEqMg,NVqRgoTRakgpqFs,vioyzaNpAnfHiHn,WzZaHWQbaFzeFVu,lhnCgsqJZClWPpY,CeSUoHaLoRsCbSz,CDEnjJfLCobEDVb,Female,Male;Female,Somewhat important,Science & Engineering,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,3,2,Very important
QwCHJgjLesAkSuz,FqhFtSaqJPyAxGV,EKORuUkljQSYvSx,wdqzeKmSEMCkCNq,IeUhZUNkwcEcvBT,adYANRoTBGVUgPw,diClFgGCXkDHEsy,Male,Female,Very important,Business,Nursing & Health Sciences;Science & Engineering;Business,Not important,3,1,Not important
qhqbxEjILgJLYRn,GCcOtEmtwPotKuD,kWuxSCEHJtygmBE,dSLpENFcFDoNkvs,WhaelFQNOCLphSG,ynfBeKlQQNBQBfT,npXYvOEuKolQUjS,Female,Male;Female,Very important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Fine Arts,Somewhat important,3,3,Very important
DcisVRQMcffNvBu,ouWDyBPJsEnlFeC,KPxToCabJexWkDt,VyEBWSTuTFHqzEo,uoNrXeCCvcCIqww,lwqSaZZSxvvOwQX,iBxJUGYKzvnUrvJ,Male,Male,Not important,Education,Education,Not important,3,4,Very important
pIHJkChCdborDom,NZbgpVREhJgUADC,zqkbYQBvUTZDlne,YUGelSQhvScMieI,RdFREsrbBZJAdpd,AxBkPyHrJtOPuEw,LZGzDEBLILltngV,Male,Male;Female,Not important,Science & Engineering,Education;Honors College;Fine Arts,Somewhat important,4,3,Very important
FaJvnuaahIKjugD,cGicYWGeSIYAlqo,UQaBpEiGaRUpNpY,mKbeVrPPJsaLmRO,zgOTUTPMxIUNitM,TLAoroZYoqGTHTN,DSPievpVotIvHVe,Male,Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,1,2,Very important
TmyKzNDHbYUSPxb,XPjXjkhWpdtBjYt,xdTVvoRSzrchecs,JgtczaQElXcqnUE,GAtXCbXhPMMfRET,BNUBiALRqXheziT,pOuOwQiVfwTzCbO,Female,Male;Female,Not important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,3,3,Somewhat important
jvXUNrIAIltWZss,jRYtJjulFvYBXvk,mbVcahzZXhFlNLa,jJIhuoXXyQDsSKV,dqAMcUvsSJauHFR,fqjupHScZcjeusg,obwzHNVItaRRzSm,Male,Male,Very important,Communication,Nursing & Health Sciences,Very important,1,2,Not important
fhMjHSaxzODsRlV,nuTUWzACeqVibRW,GxMhkmXZcoyCHok,wCcZfXSfsmheeaH,vsgylgxVlcPFZyr,LBmSEFtgBWkWWdk,gojSXeybQHHXfRZ,Male,Male,Not important,Fine Arts,Honors College,Somewhat important,4,3,Not important
sppsztyIGpynAra,zBwWuXbGGtFjPiY,qQuGKYbzChDDlsr,nVEXUnwnmbuaJDS,nTyJDVDeVVaVXgL,lEpollpcycVZrZV,tdcuBSYUlhIVbJm,Male,Male;Female,Not important,Science & Engineering,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Not important,4,2,Not important
xhcogpdOoCaQDmS,eZIazLiSzRgQPXo,NlHqfunPTbjrVUI,OlzPPekNuuUHIit,KLQzAFiCiZEUwkt,apvFcoPnlxQiEYO,aYUZyWFfOpeXARg,Female,Male,Very important,Liberal Arts,Liberal Arts;Education;Science & Engineering;Communication,Very important,4,1,Not important
uaBHQedGTiNNLcS,QFIljVIreCdcteP,GxEWvMZmcmdjCYC,HTFIDWlVwgnUmak,rhNdjDJnwCcwYjY,jORMAznNhJDbfja,uQSFSSiLRzRIsbf,Female,Male;Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,4,2,Not important
NVesfWpWaPGYkWW,LqUfGPkfxCoxHnO,CrXYMsCHMBqIFPl,zEpnkVpKRQFbmun,ykJPoSdcmqgFnbL,qmRMGoaoVnOicge,DubPXvgexvMuftA,Male,Female,Very important,Business,Education,Very important,4,3,Somewhat important
tNVtJkfGchKHaHl,lDkPZuYVOZOqLTr,CNlbucLmpkdLFkW,ipPJpLOpLENtcHt,MiuLRuLjSySgGxe,ALaWCyMnwFQEfOd,heCPLEwRwAOQXNh,Female,Male,Not important,Liberal Arts,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,2,4,Very important
pQGUwDdzIsGWuzQ,iqoMXRuykcQqvsD,MxmdWcxMmGAKJmy,SqcPwzZfQyeeyjO,OjdjSllGncDWPpS,nQVdRYEZRltAoLL,CdbsZaFBwHEIVMv,Male,Male,Not important,Education,Liberal Arts;Honors College,Not important,1,3,Not important
uEsRSZcTcIRTdxA,aDsiqzDtpndBBob,LrGxDCdjuTBpkPp,CiYRzAIaKEjUUBp,RnVCHwrqKtZetFD,EroZXtbwFjkonwP,oPtYvENLLbnWscl,Male,Male,Somewhat important,Communication,Liberal Arts;Education;Nursing & Health Sciences,Not important,1,4,Very important
coDjHAJOnjCsCQO,rwENdEuUofeCnNk,kiXEFeRRNqRQBpm,xZzZVRfYuekQQRC,KtLRyOTPMhFwjvP,raaczKlWzegKgXm,fDZoKtEeJEkQPJd,Male,Female,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,1,3,Very important
JUBMmfgrpuTKowW,FwJLSoXsZFZyxas,BQuJaBAmxHYdTnT,xkjqNAhIOyGQCzI,RlnkGJwGECVmYvt,xBNbKeUuvrrLNSi,KTMYyVbLtcTBYxk,Female,Female,Not important,Honors College,Nursing & Health Sciences;Science & Engineering;Fine Arts;Business,Very important,1,2,Very important
uuwMvvXkBZHLzqS,dOvtfsPkXYSWesv,UfuejftMTVcNAFB,GsXUdeZOrQuumUL,IOvyvjPMAcMZIFn,XfMCOBUrpNpewCZ,aCqkdlVCCAVnOEb,Male,Male;Female,Not important,Education,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Communication,Not important,3,2,Somewhat important
