name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
nNrTMHjAEXxRsTj,zYurxpQrvGWjUlx,hMsytlfZiqxNkza,lfyQjxujJBRIKOP,tYlJYZlVfOenevB,bgERYRbPqCjIJFM,oVsWgrnIuwPNfiX,Female,Male;Female,Not important,Business,Business;Communication,Not important,3,3,Somewhat important
cXawjnYZfKFhPIJ,nzUiBbUUxQlVaFZ,NquTjRnXhwhVlwe,LdjilXSrEHVtciu,uJsFEIlLcAuUIWJ,CZVgAHjYKUUKsZA,uSrrCNBaZuDmrDU,Female,Male;Female,Very important,Communication,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,3,4,Very important
bCwLxSJANjSAnYW,ACdnIXIfhKZaeTM,qGYJVJAijGlVQkK,BaiAnMZbAqtRhbd,hnBhGfWyCYQfEMx,dTAbiXLitPfUpel,XUMvBywEskILnOh,Male,Male;Female,Not important,Nursing & Health Sciences,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Business;Communication,Somewhat important,1,1,Not important
PQFqXKjXEBtyXaX,iBykpYnDPApDccm,XSagvUjJjMWNbqF,YtPTlmkweJYByhd,GpgmpaQkTIXrtFK,cgyDdOcQyiRZjKP,wqWNqrMlITfAmqE,Female,Male;Female,Not important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,2,3,Not important
bSyrnOuxtDUPqSQ,uIczlDlTqfykTnC,wYLxFfhnjizUuaA,iiYLNgQeerQCOGV,dZvcroLcAUncuVa,acSxUrrYUHdxTjk,tZswMWfLTwaoDNz,Female,Male;Female,Not important,Fine Arts,Liberal Arts;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Somewhat important,2,2,Somewhat important
NEmAPYBVKVKvbyV,aRhiLNgZTAmptbk,iGQXhbbJRviEarG,VEdtLzAqzmodQLH,MNWvHrOmOzAHgNh,ZRBFIaJBZPcrISJ,TlRxWiCrnTRucds,Female,Male;Female,Somewhat important,Communication,Education;Fine Arts,Somewhat important,3,1,Not important
spxzDauVJIWwCTQ,WTKhNnEUfnhfNPR,ZgAsPzERkrqzqUv,IoWzbeIWUwhVtoA,AeFfoCodQoucBYx,kDlTApTGsmsyxQW,LLBGScBWSDJmNff,Male,Male,Somewhat important,Nursing & Health Sciences,Liberal Arts;Education;Honors College;Fine Arts;Business,Not important,4,2,Very important
jYYKPYGRECqcfsC,dgZcmnkmXEAGnuc,WFMTeilZQAZQsVN,mAxSuuDbAekTwqy,LCvbPBTAmzBNmSw,gPiilTNbpCKlPiU,pxjrsIkFBOyonsA,Female,Male;Female,Very important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Somewhat important,1,4,Very important
QcJAFSzqVwjUJck,nHXEMthlerjDlpR,jhjVoywzmdVSWUH,iUCEcLDLiPkOkps,yhwfMBTqJYGSWfG,fPUQTxfTVcPSmUV,KHRNwtbuCGfdhie,Male,Male,Very important,Honors College,Education;Science & Engineering;Honors College,Somewhat important,3,1,Not important
ZNXPiyuhkUwSOgA,ZfXTVTJHFimvMEM,FDEgHjlURlKATfk,GHDVTLPHpoCrhDg,LVbeiciRflQRyWo,kwNQLFTugCSPydZ,tnHBpSqUGXwALmY,Female,Male;Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,2,1,Somewhat important
NBbRsAGWILvnrDc,VPIXeTOJJgRxxTc,gYIyupuhCCLdxsg,YmEpbicRDXqxXfZ,gWXbBYzbKXbJtED,uIhTpxfYAjBsnxp,anDQpeTIDglnlQP,Female,Female,Somewhat important,Liberal Arts,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Very important,2,2,Very important
anRrpFRNrAYgOXo,TjGFojNCEPlenPp,fnuUDKLioZRduDY,XvVyrmdnvpjzelA,dvfWKugtPscYPKB,ohoeXWIOfBvHCGz,lrhGiqXqOFplgPY,Female,Male;Female,Not important,Liberal Arts,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Fine Arts,Not important,2,1,Somewhat important
