name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
aDCVXLikSvaCliY,mBuqdKDLReDktsb,miNJIPXcRMVcGjF,ETgjKYstZwFyVNr,lvFVTtQbrYmJpmv,ZmSyAGyZWsteAAF,dGOWWORvunhQNxx,Female,Male;Female,Not important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Business;Communication,Somewhat important,2,1,Very important
oscejTumDtlsrli,fOesmedHwdGrIwC,ZOceqOspCpPAUPi,yvjHOkoxVuLaeOi,ioTffNiBfcEBOWL,ojtWWXNaRVJJPwd,tZIZGYKemuasaGu,Female,Male;Female,Somewhat important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Not important,4,1,Not important
AcJZzzCbfdAAEKO,juVJIVsZFJOdxPY,ewByxoNoGrljiHJ,fbDIjCVCzyjwdmx,gQUlczMQkvdFKOm,ZAVNWgbbUKgDYyP,nfoVZGXmHHUSgJK,Female,Male;Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business,Very important,3,1,Somewhat important
MFEfnGkiqbUjipL,CJIwkwygrYipSwu,icTHDcbRKbbDJut,nivngKGgSbWVGMQ,nyxmOtnyhYHwywV,uSJnPlchSpSsYEn,UixADvYnuzcOcZZ,Male,Female,Very important,Fine Arts,Communication,Very important,4,4,Not important
ilfJQYYzDlEjOWi,VwAZhByarXLEcAK,KngeigJBSLrUxOV,WIQcGAgOfofLfuA,ZPlYDQJNFCascYS,gpxjWPcUnfJkHOk,gBcFRXEJoysiBta,Male,Male;Female,Somewhat important,Business,Liberal Arts;Education;Fine Arts,Not important,3,2,Very important
DQbgXwKwJKRKWHM,RFPSxYNuGpeAxWZ,XLWdDmuNcrehIjn,cenlfQmibyiSDSj,WIBTaeQSPVgGfJZ,pSzAXmxJhOaPIQS,XzDQyTzsebWTsWj,Female,Female,Not important,Business,Liberal Arts;Education;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,2,1,Not important
GfORedXggEtWZzJ,TlLCYsdlsqWHFYx,XHnTBGppPPMSUml,QueEmuuULPlRgOc,rIxOhBJqxCZAuBG,rmNGySHYdIwNmmz,aXOhIbRoStOhglp,Female,Male,Very important,Honors College,Nursing & Health Sciences;Science & Engineering;Fine Arts;Business;Communication,Not important,4,4,Not important
BosexUhqAhnKBwD,MArsBRMhvXGjOxz,MbNxIuASVlTjbCM,qQgZcJTxePLbhNh,OUMudYdoNbqbCTe,DSEUExmNyAJSoLb,rENbRcEbqqsYKJs,Male,Male;Female,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,4,1,Not important
QFrAJhgzjtKIrpR,ccciXuXCSQnlnyJ,yajuirefjRSIhrr,nubpnaLSzsyFQID,HsMrWqqQNsAUrYT,yLmOLHxcNCrPlWS,kxLBBhFuHplPZQC,Female,Female,Not important,Honors College,Education;Nursing & Health Sciences;Honors College;Business,Not important,4,3,Somewhat important
hgSlDxwACgQwLZf,zMtrZqWRopkfhxU,WSYqPSRMteoCrqw,ICzpxrPzirpHBfb,jMtQmAehThsJaCi,YhNCLmHBtuyMvHo,AdeUtvIctsvfJXs,Male,Male;Female,Somewhat important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business,Not important,1,3,Not important
RTbjDfSwpZOnVKf,FYCYPLNNPWxffYk,bCmRpfVQbtAdLmV,EoMjYPjBMqCmHpA,kcfjAUFUgHeUkwC,zGZhKRpriCdPcfb,FPdexCDsUKgPWwB,Male,Male;Female,Somewhat important,Communication,Communication,Very important,4,4,Somewhat important
oCSBVLtUmSujIxb,OkDdmslmxDcyIUV,xlcxokUNHdklLeU,unYELmkpSFRqFsV,KGVpdXatkkamsJW,irpRqZOufdcbGPz,YoNANelYJaVizMU,Female,Male,Not important,Fine Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Communication,Very important,2,2,Very important
HmxGYGBCOlhImHb,BNUPzDzTRtOhBUt,gqmJUflCybVMdnC,LPYCSIPGRdqKYQI,UFjLbBECzLNdPnT,rWtwjfeUfsjTtXW,obJHUUJrlPVLxfM,Male,Female,Somewhat important,Nursing & Health Sciences,Liberal Arts;Science & Engineering;Honors College;Fine Arts;Communication,Somewhat important,1,4,Somewhat important
qDAOTfxOCmMCxCV,FZSUruyIDHjEWHh,EUemOmmOzUeEjrV,BGjQGSVSwZPapBV,UdAXqGFkrfycTfy,ZSVHZdUubqOOlgP,EJAHLMtQywWKgKe,Male,Male;Female,Somewhat important,Science & Engineering,Communication,Very important,2,3,Not important
XBMvWErAurbZjFW,mJgCJDvHxdLtGNU,baNKSejcnNDIvxQ,hwmavHFRdHAMcHG,cuqInOzZZjtoYZD,VMhaOhnFgsilHOj,relrySjICySdKoX,Male,Male;Female,Somewhat important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Somewhat important,4,3,Somewhat important
vQUwOxKujpTuxWf,LJCUoyMZPACRldj,lBUcoDngmEByEml,hGOVEZGswrDsdCY,hKcLZudHcsMxFXE,RvUTEOZWROCcZcS,kZXaGPPPnAHNszZ,Male,Male;Female,Somewhat important,Science & Engineering,Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business,Somewhat important,2,4,Very important
gqIfSocRaOuKNec,LmNTHclcbQhiTpa,EfkRxcpNYEkDdeC,QpphuxDudwbhdfY,fkZzbtjftssAokK,wdAewyqjIMOByvK,tHHJjTveVUrMmXH,Male,Male,Somewhat important,Fine Arts,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business,Somewhat important,1,1,Somewhat important
GBYMbFMsThMpheL,edNdSoiVCRUAbuU,zygwyAhDiSMVSGZ,mwomRtWGWlzCvIX,HsaFtPZMIwOpefD,OphifDuQzJDiHXi,VZwALpzMJDHzKnu,Female,Male;Female,Not important,Honors College,Nursing & Health Sciences;Science & Engineering;Fine Arts;Business;Communication,Somewhat important,3,2,Very important
